what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398413917131
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398413917131
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398413934649
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398413934698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398413939428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398413952350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398413953583
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1398413953619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398413954876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398413958315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398413962018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398413981904
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398413984262
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398413984286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398413984306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1398413984333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398413987343
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398413991660
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398413991708
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398413993542
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398413994750
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398413994750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398413998438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414007146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414009183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414016339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414017403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414018564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1398414048550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414050822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414053334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414055446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414057256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414061098
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414064341
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414065659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414065712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414080642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414080852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414080857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414162998
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414165826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414175962
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414178479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414182673
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1398414188702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414188975
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1398414188993
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414189068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414189136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414192717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414206872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414212545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414227663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414227787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414236825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414272015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414273627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414277415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414289195
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414289303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414289363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414293059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414295452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414298349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414300208
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414307981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414311577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414318501
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414318695
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414318756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414321570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414334300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398414336511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414338442
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414341411
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414343453
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414352356
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398414354769
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414357112
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414366935
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414369550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414394402
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414396056
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398414398907
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414401409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414406874
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.run",1398414410288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414416871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414424136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414429460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414433304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414433307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414436627
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414436635
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414440263
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.run",1398414442338
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414446997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414452681
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414458136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398414461973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414463973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414478571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414482674
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398414485382
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414487418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414505417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414664089
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414676030
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414698056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398414711991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414717689
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.run",1398414720109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414723915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414724076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414724081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414833566
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398414842304
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414844159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414847052
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1398414850560
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1398414850576
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398414854952
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398414856776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414862971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414877732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414878945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414879911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414879941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414879949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398414880038
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1398414889992
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398414890024
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1398414890043
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398414890090
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1398414890094
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414893575
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1398414893576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414895124
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414904394
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414904437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414942394
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414981259
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398414986029
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414989777
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398414998813
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1398415012080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398415015343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398415017429
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398415019534
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1398415021534
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415023989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398415029235
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398415030437
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398415032317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415042173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415126304
executed,command,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.shortcut.testngSuite.run",1398415129914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415135843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415381501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415397936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398415436882
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415448889
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415448905
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415448905
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415449745
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398415449745
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398415451155
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398415451931
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398415452851
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398415453770
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398415454877
